                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                0.70587,                0.51638,                0.06554,                0.60001,                0.45863,                0.46705,                0.28517,                0.65811,                0.55355,                0.06697,                 0.0001,                 0.0001,                 0.0001
                    133,                 0.7114,                0.51558,                0.06577,                0.59687,                0.45714,                0.46734,                0.28526,                0.65766,                0.55303,                0.06681,                 0.0001,                 0.0001,                 0.0001
                    134,                0.70723,                0.51448,                 0.0654,                0.60121,                0.45673,                0.46775,                0.28548,                0.65677,                0.55349,                0.06644,                 0.0001,                 0.0001,                 0.0001
                    135,                0.70395,                0.51666,                0.06543,                0.60298,                0.45831,                0.46871,                0.28581,                0.65673,                0.55316,                0.06633,                 0.0001,                 0.0001,                 0.0001
                    136,                0.71114,                0.51408,                0.06545,                0.60115,                0.46254,                0.47049,                0.28684,                0.65658,                0.55291,                 0.0663,                 0.0001,                 0.0001,                 0.0001
                    137,                0.70371,                0.51424,                0.06516,                0.60285,                0.46225,                0.47111,                0.28722,                0.65619,                0.55322,                0.06633,                 0.0001,                 0.0001,                 0.0001
                    138,                0.70779,                0.51436,                0.06432,                0.60107,                0.46334,                0.47113,                0.28746,                0.65577,                  0.553,                0.06622,                 0.0001,                 0.0001,                 0.0001
                    139,                0.70689,                0.51514,                0.06519,                0.60448,                0.46328,                0.47205,                0.28796,                  0.655,                0.55278,                0.06616,                 0.0001,                 0.0001,                 0.0001
                    140,                0.70445,                0.51318,                0.06466,                0.60419,                0.46264,                0.47158,                0.28753,                0.65385,                0.55302,                0.06605,                 0.0001,                 0.0001,                 0.0001
                    141,                 0.7025,                0.51479,                0.06431,                 0.6039,                0.46376,                0.47161,                0.28762,                0.65274,                0.55328,                0.06587,                 0.0001,                 0.0001,                 0.0001
                    142,                0.70264,                0.51497,                0.06405,                0.60432,                0.46193,                0.47057,                0.28744,                0.65212,                0.55372,                0.06581,                 0.0001,                 0.0001,                 0.0001
                    143,                0.70273,                0.51416,                0.06386,                0.60543,                0.45915,                0.47086,                0.28678,                0.65272,                0.55332,                  0.066,                 0.0001,                 0.0001,                 0.0001
